
CDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees<br />
2013-6-29,76,70,64,65,62,60,93,81,68,29.75,29.67,29.65,10,10,6,23,9,29,0.10,5,Rain-Thunderstorm,320<br />
2013-6-30,78,70,62,64,60,50,90,72,53,29.94,29.85,29.76,10,10,9,24,9,31,0.01,6,Rain,7<br />
2013-7-1,80,71,61,58,53,49,72,56,39,30.01,29.97,29.94,10,10,10,22,12,32,T,3,,15<br />
2013-7-2,73,67,61,58,56,54,84,69,53,30.05,30.02,29.98,10,10,10,15,9,20,T,7,Rain,23<br />
2013-7-3,81,70,58,61,57,53,93,68,42,30.09,30.05,30.02,10,10,6,12,4,21,0.00,2,,346<br />
2013-7-4,85,75,64,61,60,58,84,64,44,30.09,30.06,30.02,10,10,8,13,7,16,0.00,1,,164<br />
2013-7-5,84,74,63,67,63,59,100,74,47,30.09,30.05,30.01,10,8,2,14,6,22,0.00,1,,158<br />
2013-7-6,85,75,65,69,66,63,93,72,51,30.06,30.02,29.98,10,10,10,15,6,18,0.00,0,,163<br />
2013-7-7,91,79,67,71,67,61,93,70,47,30.04,30.00,29.97,10,10,10,15,9,18,0.00,1,,193<br />
2013-7-8,87,82,76,75,71,68,88,76,63,30.08,30.03,29.99,10,10,10,13,6,16,T,3,Rain,209<br />
2013-7-9,93,85,77,75,73,71,88,72,56,30.03,29.97,29.90,10,10,10,15,8,18,0.02,1,,216<br />
2013-7-10,88,78,67,74,70,65,93,72,51,30.01,29.93,29.85,10,8,0,30,9,39,0.95,4,Fog-Rain-Thunderstorm,260<br />
2013-7-11,83,73,62,63,61,58,93,70,46,30.09,30.06,30.01,10,10,9,13,5,16,0.00,1,,38<br />
2013-7-12,83,69,54,60,56,51,93,64,34,30.15,30.10,30.06,10,10,10,12,4,17,0.00,0,,59<br />
2013-7-13,84,72,59,65,61,57,90,69,47,30.12,30.09,30.05,10,10,10,14,5,24,0.00,1,,81<br />
2013-7-14,90,76,62,73,68,62,93,70,47,30.17,30.13,30.09,10,10,5,20,5,25,0.01,2,Rain,88<br />
2013-7-15,89,80,71,73,72,69,93,76,59,30.25,30.21,30.16,10,10,9,13,5,15,0.00,2,,120<br />
2013-7-16,91,82,73,73,71,69,94,73,52,30.31,30.27,30.23,10,10,10,12,5,18,0.00,1,,180<br />
2013-7-17,94,83,71,77,72,69,93,71,49,30.33,30.27,30.19,10,10,8,8,1,10,0.00,1,,233<br />
2013-7-18,94,84,73,75,73,71,94,72,49,30.21,30.11,30.01,10,10,8,10,4,15,0.00,0,,224<br />
2013-7-19,94,85,76,75,73,71,88,69,49,30.00,29.92,29.84,10,10,9,14,8,17,0.00,0,,218<br />
2013-7-20,89,80,70,74,70,65,93,72,50,29.92,29.87,29.84,10,10,10,14,6,18,0.00,1,,345<br />
2013-7-21,81,74,67,74,71,67,100,87,74,29.94,29.90,29.86,10,8,2,9,3,12,0.29,4,Rain-Thunderstorm,144<br />
2013-7-22,87,76,65,74,70,66,100,79,57,29.89,29.83,29.78,10,9,1,18,4,23,0.00,1,,251<br />
2013-7-23,87,77,66,72,67,62,100,78,55,29.93,29.84,29.77,10,10,10,16,7,23,0.03,0,,345<br />
2013-7-24,77,68,58,62,56,53,93,68,43,30.04,30.01,29.94,10,10,10,16,7,21,0.00,0,,36<br />
2013-7-25,82,68,54,64,56,52,100,70,39,30.13,30.09,30.05,10,10,10,9,1,13,0.00,0,,43<br />
2013-7-26,75,68,61,70,65,58,100,87,73,30.06,30.00,29.94,10,7,1,15,6,21,1.10,6,Rain-Thunderstorm,207<br />
2013-7-27,72,62,52,61,54,47,100,72,44,30.01,29.98,29.95,10,10,10,21,9,28,0.00,3,,305<br />
2013-7-28,75,62,48,58,52,47,100,72,43,30.08,30.02,29.99,10,10,10,20,6,26,0.00,1,,266<br />
2013-7-29,79,65,50,61,56,51,100,72,43,30.17,30.13,30.08,10,9,1,9,3,10,0.00,1,,116<br />
2013-7-30,73,69,65,70,66,60,100,87,73,30.14,30.09,30.03,10,7,1,15,8,20,0.86,8,Rain,143<br />
2013-7-31,76,70,63,72,69,65,100,90,79,30.05,30.03,30.00,10,6,0,12,4,15,T,7,Fog,294<br />
2013-8-1,84,73,61,68,64,60,100,76,51,30.06,30.02,29.98,10,9,6,13,4,16,0.00,1,,289<br />
2013-8-2,81,73,65,71,66,61,97,83,69,29.98,29.95,29.92,10,10,6,16,6,22,T,3,Rain,221<br />
2013-8-3,83,72,61,70,64,57,100,72,43,30.13,30.02,29.94,10,9,3,15,6,17,0.00,2,,355<br />
2013-8-4,80,68,56,63,59,56,97,71,45,30.19,30.15,30.10,10,10,10,7,2,10,0.00,0,,240<br />
2013-8-5,78,69,59,66,62,57,93,77,60,30.11,29.99,29.89,10,10,10,18,8,23,0.00,5,,175<br />
2013-8-6,86,77,67,75,70,66,100,83,65,29.94,29.89,29.84,10,6,0,13,5,17,0.00,6,Fog,182<br />
2013-8-7,85,77,68,76,73,68,100,87,74,29.92,29.86,29.82,10,9,1,12,5,17,0.12,5,Rain-Thunderstorm,220<br />
2013-8-8,81,74,66,72,69,63,100,85,69,29.98,29.94,29.91,10,6,0,10,5,13,0.00,5,Fog,26<br />
2013-8-9,83,71,59,69,63,58,100,76,51,30.07,30.02,29.98,10,10,10,12,2,15,T,1,,352<br />
2013-8-10,83,71,58,68,62,58,93,70,47,30.14,30.11,30.08,10,10,10,12,5,16,T,1,Rain,329<br />
2013-8-11,85,69,53,65,60,53,100,72,44,30.15,30.11,30.06,10,10,10,8,1,20,0.00,0,,198<br />
2013-8-12,82,72,62,74,68,62,100,84,67,30.08,29.98,29.91,10,9,1,16,4,23,0.22,2,Rain,235<br />
2013-8-13,78,66,53,67,60,50,93,72,50,30.16,30.05,29.94,10,10,10,16,7,21,0.00,2,,14<br />
2013-8-14,76,62,48,55,51,47,100,72,43,30.23,30.19,30.15,10,10,10,13,2,16,0.00,1,,52<br />
2013-8-15,75,63,51,58,53,49,100,71,41,30.20,30.15,30.10,10,10,3,13,2,15,0.00,1,,81<br />
2013-8-16,79,68,57,59,56,53,93,68,42,30.18,30.15,30.13,10,10,10,16,4,22,0.00,2,,68<br />
2013-8-17,80,67,53,59,56,53,100,73,45,30.22,30.18,30.14,10,10,9,13,4,18,0.00,0,,71<br />
2013-8-18,84,69,54,65,60,54,93,70,47,30.19,30.14,30.10,10,10,8,12,3,,0.00,0,,39<br />
2013-8-19,85,72,58,66,61,57,100,77,54,30.14,30.11,30.05,10,5,0,10,2,13,0.00,1,Fog,187<br />
2013-8-20,86,74,62,67,64,60,93,71,48,30.12,30.08,30.04,10,9,6,9,3,13,0.00,1,,200<br />
2013-8-21,88,76,64,70,66,64,93,70,46,30.12,30.07,30.03,10,10,7,14,5,18,0.00,0,,213<br />
2013-8-22,88,78,67,75,68,65,93,76,59,30.09,30.07,30.04,10,10,10,22,5,28,0.00,2,Thunderstorm,132<br />
2013-8-23,87,76,64,69,67,64,100,76,51,30.13,30.10,30.08,10,10,10,12,5,14,0.00,2,Thunderstorm,62<br />
2013-8-24,87,75,62,68,66,62,100,76,51,30.22,30.19,30.13,10,10,7,13,6,16,0.00,0,,134<br />
2013-8-25,88,75,61,67,63,59,90,67,43,30.27,30.22,30.18,10,10,10,12,6,17,0.00,0,,186<br />
2013-8-26,90,80,70,74,70,62,93,73,52,30.20,30.13,30.05,10,9,6,13,7,17,0.00,0,,221<br />
2013-8-27,91,82,73,74,70,67,87,66,44,30.06,30.01,29.95,10,10,10,15,8,21,0.00,0,,232<br />
2013-8-28,92,81,69,75,70,66,90,71,52,30.00,29.97,29.95,10,10,10,15,7,21,0.00,0,,252<br />
2013-8-29,89,80,71,76,73,71,100,80,59,30.05,30.01,29.97,10,8,4,9,5,12,0.00,1,,74<br />
2013-8-30,95,83,71,76,73,69,93,73,52,29.97,29.89,29.81,10,9,6,20,6,25,0.00,1,,205<br />
2013-8-31,93,83,72,77,72,59,100,76,52,29.84,29.78,29.72,10,10,10,14,7,18,0.00,0,,241<br />
2013-9-1,85,76,67,74,70,64,100,78,55,29.85,29.81,29.77,10,6,0,12,4,,0.00,4,Fog-Thunderstorm,285<br />
2013-9-2,85,73,60,63,60,55,93,70,47,29.98,29.92,29.85,10,10,10,14,7,18,0.00,1,,333<br />
2013-9-3,80,67,53,61,57,53,100,73,45,30.11,30.06,29.98,10,9,1,8,2,12,0.00,2,,353<br />
2013-9-4,83,68,52,64,57,51,100,72,43,30.18,30.13,30.09,10,9,2,8,2,12,0.00,0,,241<br />
2013-9-5,88,72,56,64,59,54,100,69,37,30.21,30.17,30.14,10,9,1,9,1,12,0.00,0,,88<br />
2013-9-6,85,73,61,66,63,61,100,72,44,30.19,30.12,30.04,10,10,10,10,4,14,0.00,0,,156<br />
2013-9-7,89,76,62,68,64,60,93,69,44,30.04,29.98,29.91,10,10,7,15,6,17,T,0,,205<br />
2013-9-8,84,77,70,72,70,66,93,77,61,29.99,29.93,29.90,10,9,5,22,7,28,0.32,2,Rain-Thunderstorm,183<br />
2013-9-9,93,83,72,75,72,71,93,71,49,29.95,29.91,29.88,10,9,5,14,7,17,0.00,0,,195<br />
2013-9-10,94,83,71,72,68,65,87,63,39,30.06,30.03,29.96,10,10,10,14,6,18,0.00,0,,219<br />
2013-9-11,92,79,66,69,67,64,90,66,41,30.11,30.06,30.01,10,10,10,14,6,18,0.00,1,,231<br />
2013-9-12,82,70,58,69,61,47,100,66,32,30.09,30.04,29.99,10,10,4,18,8,26,0.45,2,Rain,304<br />
2013-9-13,73,63,52,53,47,38,93,61,29,30.17,30.12,30.08,10,10,10,16,8,21,0.00,0,,17<br />
2013-9-14,73,58,42,49,45,42,100,68,35,30.20,30.12,30.06,10,10,10,10,4,18,0.00,0,,134<br />
2013-9-15,76,65,54,63,56,47,90,70,49,30.15,30.06,29.99,10,9,3,16,9,22,0.01,6,Rain,255<br />
2013-9-16,72,63,54,56,54,51,93,71,49,30.31,30.25,30.16,10,10,8,17,10,22,0.00,5,,55<br />
2013-9-17,74,63,51,57,54,49,96,75,53,30.29,30.20,30.09,10,10,10,13,7,15,T,4,Rain,115<br />
2013-9-18,85,74,63,70,65,56,93,76,59,30.09,30.02,29.94,10,10,7,17,9,22,T,3,,171<br />
2013-9-19,92,81,70,71,69,67,87,67,47,29.96,29.91,29.81,10,10,8,20,12,26,0.10,0,,199<br />
2013-9-20,72,62,52,70,64,51,97,84,70,29.92,29.89,29.86,10,9,3,13,6,17,0.12,5,Rain-Thunderstorm,278<br />
2013-9-21,71,59,47,52,49,47,100,72,44,29.96,29.92,29.89,10,10,10,16,7,25,0.00,0,,314<br />
2013-9-22,74,59,44,50,46,43,100,68,35,30.05,29.99,29.96,10,9,1,9,2,13,0.00,0,,65<br />
2013-9-23,76,62,47,50,47,43,93,63,33,30.07,30.01,29.97,10,10,10,14,7,20,0.00,0,,116<br />
2013-9-24,79,65,51,58,54,48,89,69,48,29.99,29.92,29.84,10,10,10,14,7,18,0.00,2,,102<br />
2013-9-25,84,70,55,61,57,53,93,68,43,29.91,29.87,29.84,10,10,10,12,6,16,0.00,1,,53<br />
2013-9-26,83,69,55,62,56,52,86,63,40,30.04,29.99,29.91,10,10,10,12,5,15,0.00,0,,112<br />
2013-9-27,83,68,53,58,52,48,83,57,31,30.13,30.07,30.02,10,10,10,15,7,20,0.00,0,,130<br />
2013-9-28,84,71,58,67,59,53,93,68,43,30.05,29.99,29.93,10,9,4,25,11,32,0.20,4,Rain,180<br />
2013-9-29,74,61,47,61,52,41,100,66,31,30.08,30.03,29.99,10,8,1,14,5,18,0.05,3,Rain,340<br />
2013-9-30,77,61,44,62,52,44,100,70,40,30.00,29.96,29.90,10,8,0,15,6,20,0.00,1,Fog,142<br />
