
CDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees<br />
2011-4-12,66,52,38,43,38,34,85,61,37,30.15,30.08,30.00,10,10,10,9,3,12,0.00,0,,118<br />
2011-4-13,72,58,43,44,40,36,76,54,31,30.10,30.05,29.99,10,10,10,15,4,17,0.00,0,,141<br />
2011-4-14,60,53,45,45,40,35,71,61,50,30.09,30.04,29.99,10,10,10,29,16,39,0.00,0,,73<br />
2011-4-15,49,46,43,47,42,32,93,77,60,29.98,29.59,29.42,10,6,2,30,18,43,0.50,7,Rain-Thunderstorm,69<br />
2011-4-16,50,42,33,46,37,31,96,74,52,29.87,29.57,29.40,10,7,0,30,15,38,0.26,7,Fog-Rain-Snow,327<br />
2011-4-17,52,42,32,38,31,28,89,68,46,29.93,29.86,29.79,10,10,8,18,8,24,0.08,4,Rain,321<br />
2011-4-18,46,43,39,39,37,35,93,82,71,29.95,29.89,29.79,10,10,5,18,11,23,0.16,8,Rain,61<br />
2011-4-19,41,38,35,37,35,31,100,87,73,29.91,29.74,29.67,10,6,2,24,15,31,0.25,8,Rain-Snow,50<br />
2011-4-20,49,41,33,38,33,30,92,79,65,30.30,30.14,29.88,10,10,10,17,9,22,0.00,8,,299<br />
2011-4-21,49,39,29,42,35,28,100,78,56,30.39,30.25,30.09,10,10,9,18,7,24,0.06,3,Rain,100<br />
2011-4-22,47,44,40,46,44,39,100,96,92,30.05,29.76,29.64,8,4,0,18,10,24,0.28,8,Fog-Rain-Thunderstorm,80<br />
2011-4-23,57,51,44,48,43,39,100,81,61,30.06,29.84,29.69,10,8,0,25,11,31,0.00,6,Fog,269<br />
2011-4-24,59,48,37,42,39,36,92,72,51,30.11,30.04,29.99,10,10,10,13,6,16,0.00,4,,11<br />
2011-4-25,55,51,47,51,46,39,96,81,66,30.00,29.75,29.50,10,6,2,17,10,24,0.18,7,Rain,72<br />
2011-4-26,56,51,46,54,49,44,100,89,77,29.59,29.41,29.28,10,8,1,23,10,30,0.41,8,Rain,224<br />
2011-4-27,51,44,37,46,38,33,93,77,60,29.66,29.60,29.54,10,10,9,23,10,31,T,7,,309<br />
2011-4-28,58,48,38,40,35,31,85,68,51,29.97,29.79,29.66,10,10,10,26,15,33,0.00,6,,305<br />
2011-4-29,66,48,30,44,39,30,96,67,37,30.04,29.95,29.82,10,10,6,23,9,29,0.00,1,,142<br />
2011-4-30,73,59,45,54,48,36,72,61,49,29.81,29.69,29.60,10,10,10,21,12,28,T,6,,194<br />
2011-5-1,61,50,38,36,28,22,70,46,22,30.11,30.01,29.82,10,10,10,28,12,35,0.00,0,,281<br />
2011-5-2,58,46,34,31,29,26,70,51,32,30.31,30.24,30.14,10,10,10,21,9,25,0.00,0,,335<br />
2011-5-3,54,43,32,29,28,26,82,59,35,30.38,30.30,30.27,10,10,10,16,7,22,0.00,4,,345<br />
2011-5-4,62,45,28,35,30,26,92,62,32,30.46,30.37,30.29,10,10,10,17,6,22,0.00,0,,142<br />
2011-5-5,61,54,46,50,44,35,89,75,61,30.26,30.08,29.97,10,10,8,20,10,25,0.03,4,Rain,197<br />
2011-5-6,71,56,40,45,39,33,96,61,26,29.98,29.89,29.80,10,10,10,17,7,22,T,2,,233<br />
2011-5-7,78,65,52,53,49,44,83,58,32,29.90,29.75,29.69,10,10,10,21,8,26,0.00,1,,65<br />
2011-5-8,75,62,49,52,49,45,80,62,43,29.97,29.90,29.82,10,10,10,21,10,29,0.00,2,,89<br />
2011-5-9,84,73,61,66,60,52,87,73,58,29.84,29.70,29.55,10,9,2,22,12,29,0.18,4,Rain-Thunderstorm,115<br />
2011-5-10,92,79,66,70,67,65,93,69,44,29.68,29.63,29.60,10,9,4,21,9,24,0.00,0,,165<br />
2011-5-11,85,76,66,68,63,58,87,65,43,29.89,29.79,29.68,10,10,7,31,9,39,0.05,1,Rain,208<br />
2011-5-12,85,73,61,62,59,57,87,64,40,29.82,29.78,29.73,10,10,10,17,5,22,0.00,0,,188<br />
2011-5-13,69,61,53,60,53,51,93,83,72,29.83,29.79,29.73,10,10,5,22,13,30,0.31,6,Rain,335<br />
2011-5-14,53,51,48,52,48,46,100,97,93,29.89,29.85,29.81,10,6,3,17,11,25,0.95,8,Rain,336<br />
2011-5-15,65,55,45,48,39,30,93,62,30,30.03,29.93,29.87,10,10,10,26,11,35,0.01,4,Rain,13<br />
2011-5-16,64,53,41,35,31,26,70,50,30,30.12,30.07,30.03,10,10,10,20,8,24,0.00,0,,25<br />
2011-5-17,67,51,35,35,33,29,82,54,26,30.08,30.00,29.92,10,10,10,15,6,20,0.00,0,,57<br />
2011-5-18,71,56,40,51,43,34,93,66,39,29.96,29.90,29.85,10,10,10,17,6,22,0.00,0,,44<br />
2011-5-19,74,63,52,54,53,50,93,71,49,30.03,29.98,29.94,10,6,2,15,7,18,0.00,4,,104<br />
2011-5-20,80,70,59,66,60,52,93,71,48,30.02,29.94,29.83,10,9,2,22,10,29,0.19,6,Rain,133<br />
2011-5-21,80,70,60,65,62,54,81,70,58,29.83,29.78,29.71,10,10,6,33,11,45,0.19,4,Rain,165<br />
2011-5-22,80,68,56,69,62,55,100,82,64,29.79,29.62,29.49,10,9,2,30,9,45,0.51,5,Rain-Thunderstorm,204<br />
2011-5-23,79,71,62,60,58,56,84,66,48,29.73,29.64,29.55,10,10,10,21,8,26,T,3,,258<br />
2011-5-24,82,70,58,67,61,57,93,68,43,29.81,29.77,29.69,10,9,0,44,6,55,0.68,3,Fog-Rain-Thunderstorm,108<br />
2011-5-25,63,57,50,59,54,48,93,88,83,29.75,29.65,29.57,10,8,2,26,14,38,0.79,8,Rain-Thunderstorm,65<br />
2011-5-26,66,57,47,48,44,39,93,69,44,30.01,29.87,29.72,10,9,5,18,10,25,0.19,3,Rain,13<br />
2011-5-27,64,55,45,55,47,39,93,75,56,30.04,29.94,29.80,10,10,8,15,6,17,0.03,3,Rain,122<br />
2011-5-28,72,63,53,62,56,52,93,73,53,29.85,29.79,29.73,10,9,7,16,6,20,0.02,3,Rain,187<br />
2011-5-29,78,65,52,68,60,51,100,89,78,29.90,29.78,29.66,10,6,0,35,7,48,0.88,6,Fog-Rain-Thunderstorm,83<br />
2011-5-30,88,77,65,68,65,62,100,72,43,29.89,29.85,29.82,10,10,7,26,15,36,0.00,0,,167<br />
2011-5-31,81,73,64,69,61,50,79,57,35,30.19,30.03,29.86,10,10,7,26,12,35,0.07,2,Rain,221<br />
2011-6-1,81,67,53,60,53,47,87,62,36,30.31,30.22,30.13,10,10,10,10,4,17,0.00,0,,271<br />
2011-6-2,71,67,63,66,64,56,100,82,63,30.16,30.10,30.00,10,8,1,22,8,51,0.77,6,Rain,130<br />
2011-6-3,91,78,65,73,70,63,93,73,52,29.99,29.94,29.87,10,10,8,23,11,32,0.00,0,,166<br />
2011-6-4,87,77,66,72,69,65,87,71,55,30.10,30.04,29.95,10,9,6,15,4,25,0.00,0,Thunderstorm,285<br />
2011-6-5,84,74,63,70,66,61,93,76,58,30.13,30.07,29.96,10,10,8,15,5,20,0.00,1,Thunderstorm,149<br />
2011-6-6,94,81,67,72,70,68,100,73,46,29.95,29.85,29.78,10,9,2,20,7,26,0.00,0,,193<br />
2011-6-7,93,82,71,70,67,64,93,66,39,29.84,29.79,29.74,10,9,5,23,11,33,0.00,0,,196<br />
2011-6-8,90,80,69,71,69,64,90,71,52,29.87,29.80,29.74,10,8,1,28,9,37,0.64,3,Rain-Thunderstorm,204<br />
2011-6-9,72,65,57,68,62,56,100,91,81,30.09,29.95,29.75,10,7,2,35,10,44,1.21,6,Rain-Thunderstorm,21<br />
2011-6-10,73,63,53,66,60,52,100,89,78,30.00,29.93,29.87,10,8,2,22,5,29,0.82,7,Rain-Thunderstorm,52<br />
2011-6-11,68,62,55,65,58,55,100,82,63,30.04,29.96,29.88,10,8,3,17,6,22,T,7,Rain,327<br />
2011-6-12,71,62,53,56,54,52,100,79,57,30.13,30.08,30.04,10,10,8,14,5,18,T,3,,89<br />
2011-6-13,71,63,55,58,54,48,83,68,53,30.14,30.05,29.79,10,10,10,35,7,45,0.18,2,Rain-Thunderstorm,103<br />
2011-6-14,74,66,58,63,59,53,93,81,68,30.03,29.92,29.74,10,9,2,21,13,43,0.62,7,Rain-Thunderstorm,107<br />
2011-6-15,78,68,58,64,62,56,100,75,50,29.76,29.69,29.64,10,8,2,25,9,32,0.25,6,Rain-Thunderstorm,244<br />
2011-6-16,83,68,52,66,59,52,100,72,43,29.81,29.77,29.73,10,10,9,15,4,20,0.00,0,,258<br />
2011-6-17,81,71,61,70,67,61,100,85,69,29.83,29.79,29.75,10,9,2,14,4,18,0.00,0,,126<br />
2011-6-18,77,72,66,70,68,64,100,88,76,29.84,29.80,29.73,10,5,0,13,4,16,T,4,Fog-Rain,96<br />
2011-6-19,84,75,66,73,69,66,100,85,69,29.75,29.71,29.68,10,8,4,12,4,15,0.00,3,,126<br />
2011-6-20,81,74,66,73,68,64,94,84,74,29.78,29.69,29.60,10,8,2,30,9,37,1.21,6,Rain-Thunderstorm,107<br />
2011-6-21,83,74,65,73,65,61,94,74,54,29.63,29.56,29.52,10,10,10,30,12,38,0.02,5,Thunderstorm,177<br />
2011-6-22,68,66,63,64,62,60,93,85,76,29.61,29.57,29.52,10,9,3,22,12,29,0.14,8,Rain,235<br />
2011-6-23,68,65,61,64,59,55,93,83,73,29.79,29.70,29.62,10,10,8,25,13,36,0.01,8,,287<br />
2011-6-24,75,67,58,59,55,54,93,73,53,29.90,29.85,29.79,10,10,10,17,7,22,0.00,4,,315<br />
2011-6-25,68,63,58,63,60,57,97,89,81,29.98,29.93,29.86,10,9,4,20,5,26,0.20,6,Rain-Thunderstorm,111<br />
2011-6-26,80,71,61,68,65,59,100,84,67,29.95,29.87,29.62,10,10,7,33,10,46,0.10,3,Rain-Thunderstorm,132<br />
2011-6-27,84,73,62,68,63,57,87,71,54,29.98,29.81,29.49,10,10,6,30,10,43,0.28,3,Rain-Thunderstorm,269<br />
2011-6-28,80,68,55,61,56,53,93,69,45,30.11,30.06,30.00,10,10,10,13,4,18,0.00,0,,294<br />
2011-6-29,82,70,58,66,61,58,93,74,54,30.11,30.05,29.97,10,10,8,15,6,17,0.00,0,,149<br />
2011-6-30,92,80,67,79,73,64,94,79,64,29.98,29.90,29.82,10,10,10,21,10,29,0.00,0,,153<br />
2011-7-1,95,87,78,78,76,73,94,73,52,29.93,29.90,29.88,10,9,2,17,10,28,0.00,0,,184<br />
2011-7-2,88,79,69,76,69,63,94,71,48,30.04,30.00,29.92,10,10,7,17,7,31,0.00,0,,331<br />
2011-7-3,82,75,68,65,64,62,87,69,51,30.08,30.03,29.98,10,10,10,10,4,13,0.00,1,,36<br />
2011-7-4,85,74,62,65,62,60,87,66,44,30.04,30.00,29.96,10,10,10,12,4,14,0.00,0,,90<br />
2011-7-5,85,74,62,69,65,61,93,72,51,30.04,30.01,29.95,10,10,8,12,3,15,0.00,1,,237<br />
2011-7-6,88,77,65,70,68,65,100,75,50,30.02,29.98,29.94,10,9,5,10,2,12,0.00,3,,134<br />
2011-7-7,83,76,68,70,66,60,84,74,64,29.99,29.92,29.86,10,10,10,10,5,23,0.00,0,,87<br />
2011-7-8,87,76,65,71,67,63,100,75,50,29.91,29.88,29.86,10,8,2,9,2,22,0.00,1,,155<br />
2011-7-9,89,77,65,71,67,64,97,72,46,29.93,29.89,29.85,10,8,4,18,7,23,0.00,0,,163<br />
2011-7-10,91,81,70,79,75,68,94,81,68,29.89,29.84,29.79,10,9,3,25,5,28,T,2,Rain-Thunderstorm,124<br />
2011-7-11,87,79,71,78,73,68,100,81,61,29.93,29.86,29.73,10,8,2,35,6,46,0.30,2,Rain-Thunderstorm,295<br />
2011-7-12,83,76,68,71,67,64,100,79,58,30.04,30.00,29.94,10,8,0,22,6,32,0.66,4,Fog-Rain-Thunderstorm,13<br />
2011-7-13,80,73,66,66,64,62,90,76,62,30.09,30.06,30.02,10,10,10,15,7,18,0.00,5,,65<br />
2011-7-14,82,72,61,69,68,66,90,76,62,29.98,29.93,29.90,10,10,10,13,7,17,0.00,1,,122<br />
2011-7-15,87,79,70,73,70,65,90,78,65,29.97,29.94,29.90,10,10,10,16,8,20,T,2,Rain,133<br />
2011-7-16,88,80,72,78,74,69,93,83,72,30.02,29.98,29.93,10,10,6,15,7,23,0.00,1,,149<br />
2011-7-17,95,84,73,79,76,72,100,78,56,30.08,30.05,30.01,10,8,3,13,4,,0.00,0,,183<br />
2011-7-18,96,87,78,79,77,75,97,77,56,30.04,29.99,29.91,10,10,8,20,5,27,0.00,0,,231<br />
2011-7-19,98,88,78,79,77,76,97,76,55,29.95,29.90,29.82,10,10,8,10,4,24,0.00,0,,249<br />
2011-7-20,98,88,78,76,74,71,91,68,45,29.84,29.80,29.75,10,10,10,22,7,22,0.00,0,,207<br />
2011-7-21,93,84,74,75,71,65,87,64,41,29.90,29.84,29.77,10,10,10,22,6,28,0.15,1,Thunderstorm,72<br />
2011-7-22,88,79,69,79,72,68,100,84,68,30.01,29.91,29.82,10,7,1,33,8,40,2.38,5,Rain-Thunderstorm,66<br />
2011-7-23,83,77,71,76,72,68,94,84,74,30.01,29.95,29.85,10,10,6,20,6,29,0.10,4,Rain-Thunderstorm,107<br />
2011-7-24,85,79,72,75,73,70,94,82,70,30.07,29.99,29.93,10,9,1,36,7,44,0.65,4,Rain-Thunderstorm,155<br />
2011-7-25,88,80,71,74,70,68,94,74,53,30.03,29.97,29.87,10,10,10,9,4,13,0.00,2,,39<br />
2011-7-26,92,82,72,79,75,70,94,77,59,29.88,29.84,29.79,10,10,8,9,3,12,0.10,2,Thunderstorm,127<br />
2011-7-27,94,85,76,82,77,74,94,78,62,29.84,29.77,29.70,10,10,8,15,7,18,T,2,Thunderstorm,162<br />
2011-7-28,90,83,75,79,75,70,94,79,64,29.95,29.88,29.76,10,10,10,17,6,22,0.01,3,Rain-Thunderstorm,88<br />
2011-7-29,86,80,73,76,73,71,94,78,61,30.06,30.01,29.93,10,9,6,12,4,14,0.00,1,,47<br />
2011-7-30,88,79,69,74,69,65,97,72,46,30.11,30.06,30.02,10,9,6,13,4,17,0.00,0,,115<br />
2011-7-31,90,80,69,76,73,69,100,80,59,30.13,30.08,30.04,10,7,0,9,2,13,0.00,2,Fog,180<br />
2011-8-1,93,83,72,80,75,71,94,80,66,30.07,30.01,29.91,10,7,1,12,5,15,0.00,1,,147<br />
2011-8-2,98,87,75,80,76,73,97,75,53,29.89,29.76,29.66,10,10,7,16,10,23,T,0,Rain,220<br />
2011-8-3,89,80,71,73,70,65,87,69,50,29.90,29.85,29.78,10,10,10,15,7,18,0.00,1,,352<br />
2011-8-4,87,78,69,71,69,64,90,73,55,29.97,29.93,29.90,10,10,10,13,5,16,0.00,1,,124<br />
2011-8-5,85,78,71,73,69,67,87,73,58,29.96,29.93,29.89,10,9,2,20,6,26,0.16,3,Rain,99<br />
2011-8-6,89,81,72,75,71,66,94,78,61,29.88,29.84,29.79,10,10,10,12,2,28,T,6,Rain,112<br />
2011-8-7,87,78,68,73,70,68,100,78,55,29.86,29.79,29.73,10,10,6,38,7,51,0.30,2,Rain-Thunderstorm,298<br />
2011-8-8,86,76,65,74,68,63,97,74,51,29.80,29.73,29.66,10,9,1,30,6,40,0.15,2,Rain-Thunderstorm,344<br />
2011-8-9,82,71,60,66,61,57,93,70,47,29.83,29.77,29.72,10,10,10,21,8,26,0.00,1,,297<br />
2011-8-10,79,68,57,59,55,51,93,66,39,29.96,29.91,29.85,10,10,10,15,5,20,0.00,0,,315<br />
2011-8-11,81,68,54,61,55,49,100,68,35,30.02,29.98,29.93,10,10,10,8,2,0,0.00,1,,143<br />
2011-8-12,84,72,59,66,62,56,93,72,51,29.98,29.91,29.87,10,10,10,16,5,22,0.00,1,,191<br />
2011-8-13,80,71,62,66,63,59,93,73,52,29.99,29.91,29.86,10,10,8,22,9,29,0.00,1,,296<br />
2011-8-14,83,72,60,63,60,56,100,71,42,30.07,30.03,29.99,10,10,10,13,4,17,0.00,0,,353<br />
2011-8-15,82,70,57,63,59,56,97,71,45,30.04,30.00,29.96,10,10,9,12,4,17,0.00,0,,138<br />
2011-8-16,82,70,57,64,61,56,90,71,51,30.04,30.01,29.98,10,10,10,20,6,25,0.00,1,,155<br />
2011-8-17,88,78,67,70,67,62,87,71,55,30.08,30.04,29.99,10,10,10,12,3,14,0.00,5,,350<br />
2011-8-18,85,72,59,64,60,57,97,70,43,30.05,29.97,29.87,10,10,10,10,3,13,T,0,,103<br />
2011-8-19,89,76,62,68,64,60,93,69,44,29.91,29.88,29.84,10,10,8,10,3,13,0.00,0,,195<br />
2011-8-20,85,77,69,69,65,62,90,72,54,29.97,29.94,29.90,10,10,10,15,7,18,0.00,3,,26<br />
2011-8-21,83,72,61,62,58,52,84,59,34,30.05,30.02,29.97,10,10,10,13,4,16,0.00,2,,359<br />
2011-8-22,86,72,57,66,61,56,93,69,44,30.10,30.02,29.94,10,10,10,14,5,14,0.00,1,,157<br />
2011-8-23,89,79,68,75,69,65,94,78,61,29.93,29.82,29.68,10,10,7,25,9,33,0.00,3,Thunderstorm,134<br />
2011-8-24,92,77,62,75,66,52,100,67,34,29.89,29.74,29.70,10,4,0,22,8,30,0.00,2,Fog,284<br />
2011-8-25,85,71,57,61,57,53,87,64,40,30.06,30.01,29.91,10,10,10,16,5,20,0.00,0,,337<br />
2011-8-26,84,71,57,69,61,55,100,76,51,30.08,30.02,29.95,10,8,1,13,4,15,0.02,0,,230<br />
2011-8-27,87,75,63,65,59,47,93,60,27,30.02,29.99,29.96,10,10,10,17,6,20,0.00,0,,344<br />
2011-8-28,79,70,61,62,60,57,90,70,50,29.99,29.96,29.91,10,10,10,9,3,12,T,3,Rain,71<br />
2011-8-29,82,70,57,61,57,55,93,67,40,30.07,30.01,29.96,10,10,10,12,4,16,0.00,0,,112<br />
2011-8-30,74,68,62,66,62,57,93,79,64,30.01,29.95,29.87,10,7,2,18,5,22,0.62,5,Rain,127<br />
2011-8-31,89,77,64,74,69,62,93,76,59,29.94,29.90,29.87,10,9,4,10,4,14,0.00,0,,93<br />
2011-9-1,98,85,71,72,71,68,93,66,38,29.91,29.86,29.81,10,8,2,18,7,25,0.00,0,,181<br />
2011-9-2,92,84,76,73,70,68,85,66,47,29.92,29.87,29.83,10,9,7,14,5,17,T,1,Rain-Thunderstorm,173<br />
2011-9-3,77,71,64,73,69,61,97,86,74,29.97,29.91,29.86,10,7,1,26,6,33,1.38,6,Rain-Thunderstorm,38<br />
2011-9-4,73,64,55,57,51,48,93,67,41,30.13,30.05,29.97,10,10,10,23,12,30,0.00,1,,326<br />
2011-9-5,69,60,51,50,48,45,89,65,40,30.22,30.17,30.14,10,10,10,17,8,22,0.00,0,,25<br />
2011-9-6,69,59,48,50,48,45,93,70,47,30.26,30.21,30.17,10,10,10,13,4,18,0.00,0,,41<br />
2011-9-7,74,61,47,53,48,46,100,69,38,30.28,30.23,30.20,10,10,10,16,6,21,0.00,0,,12<br />
2011-9-8,79,67,55,59,55,51,86,67,48,30.23,30.16,30.06,10,10,10,18,8,24,0.00,0,,356<br />
2011-9-9,79,68,56,60,57,53,100,71,42,30.04,29.99,29.94,10,10,10,16,5,21,T,2,Rain,23<br />
2011-9-10,81,71,60,62,59,56,97,73,48,30.05,30.02,29.99,10,10,9,13,4,17,0.00,3,,37<br />
2011-9-11,84,70,55,62,58,54,100,70,40,30.07,30.03,29.98,10,8,1,13,2,15,0.00,0,,262<br />
2011-9-12,88,73,58,61,58,56,90,62,34,30.03,29.93,29.81,10,10,10,21,7,28,0.00,0,,216<br />
2011-9-13,74,64,54,60,51,45,83,61,38,30.06,29.97,29.84,10,10,10,14,8,18,0.00,0,,331<br />
2011-9-14,63,52,41,49,41,29,86,55,23,30.32,30.16,30.01,10,10,10,18,8,28,T,1,,348<br />
2011-9-15,61,49,37,36,33,28,79,55,31,30.45,30.38,30.32,10,10,10,12,6,15,0.00,0,,26<br />
2011-9-16,54,51,48,46,42,35,86,70,54,30.39,30.33,30.28,10,10,4,10,6,15,0.12,7,Rain,104<br />
2011-9-17,65,57,48,51,45,42,86,65,44,30.28,30.22,30.12,10,10,10,15,6,18,T,8,Rain,119<br />
2011-9-18,63,61,59,61,58,51,100,86,72,30.12,30.01,29.95,10,6,1,14,5,18,0.05,8,Rain,129<br />
2011-9-19,77,64,51,61,56,49,100,69,38,30.05,29.99,29.94,10,9,2,15,6,20,0.05,4,Rain,315<br />
2011-9-20,82,64,46,55,50,46,100,68,36,30.02,29.98,29.85,10,5,0,22,8,28,0.00,2,Fog,220<br />
2011-9-21,69,60,50,49,47,44,77,61,45,30.10,29.99,29.94,10,10,10,23,12,31,0.00,4,,271<br />
2011-9-22,63,54,44,47,44,40,93,68,43,30.18,30.13,30.09,10,10,10,14,6,18,0.00,3,,308<br />
2011-9-23,61,50,39,48,43,39,100,75,49,30.17,30.12,30.06,10,9,2,12,3,15,0.00,5,,353<br />
2011-9-24,63,51,38,50,44,37,100,76,51,30.07,30.02,29.97,10,9,2,15,3,20,0.17,5,Rain,6<br />
2011-9-25,65,55,45,52,47,43,100,76,51,29.99,29.92,29.84,10,10,7,15,5,21,0.07,5,Rain,8<br />
2011-9-26,60,53,45,56,51,45,100,86,72,29.82,29.69,29.57,10,8,2,25,13,33,0.16,7,Rain,311<br />
2011-9-27,68,59,49,56,51,45,100,76,52,29.88,29.83,29.72,10,9,5,17,8,22,0.07,5,Rain,336<br />
2011-9-28,68,59,49,56,53,50,100,82,63,29.91,29.86,29.83,10,6,0,8,2,9,0.01,7,Fog,8<br />
2011-9-29,73,61,48,54,46,36,100,63,25,29.99,29.84,29.78,10,6,0,41,13,53,0.01,1,Fog-Rain,306<br />
