
CDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees<br />
2013-3-27,50,38,26,32,27,20,78,64,48,30.32,30.25,30.18,10,10,10,15,7,22,0.00,3,,116<br />
2013-3-28,63,45,28,40,34,26,92,61,39,30.22,30.18,30.13,10,10,7,9,4,,0.00,0,,79<br />
2013-3-29,69,56,43,47,43,39,90,66,36,30.20,30.14,30.06,10,10,6,14,7,20,0.03,2,Rain,99<br />
2013-3-30,71,61,51,54,50,41,96,75,47,30.05,29.94,29.85,10,10,3,12,7,23,0.16,4,Rain-Thunderstorm,316<br />
2013-3-31,66,54,44,45,38,29,89,57,28,29.99,29.97,29.94,10,10,10,16,8,23,0.00,2,Rain,322<br />
2013-4-1,50,42,33,34,22,15,81,53,30,30.32,30.23,30.02,10,10,10,21,13,28,0.00,5,,16<br />
2013-4-2,52,40,28,23,20,17,75,47,28,30.36,30.30,30.25,10,10,10,12,4,16,0.00,0,,78<br />
2013-4-3,48,38,28,28,24,23,79,56,36,30.37,30.31,30.26,10,10,10,12,3,,0.00,1,,74<br />
2013-4-4,63,46,30,35,29,25,85,56,28,30.24,30.16,30.08,10,10,9,9,3,,0.00,1,,287<br />
2013-4-5,71,52,34,42,37,31,93,57,28,30.18,30.03,29.81,10,10,8,21,6,29,0.00,0,,179<br />
2013-4-6,78,66,50,47,43,39,71,48,25,29.81,29.72,29.67,10,10,10,25,18,34,0.00,0,,229<br />
2013-4-7,75,59,43,58,48,38,88,69,32,29.85,29.75,29.65,10,10,10,22,7,30,0.01,4,Rain,169<br />
2013-4-8,75,64,55,61,58,51,100,80,64,29.70,29.67,29.64,10,10,4,16,8,23,0.00,7,,149<br />
2013-4-9,75,58,43,63,57,41,94,80,64,29.83,29.69,29.57,10,9,6,30,14,41,0.01,8,Rain-Thunderstorm,141<br />
2013-4-10,43,38,34,41,37,33,100,94,89,29.96,29.86,29.75,10,7,2,21,13,39,0.63,8,Rain-Thunderstorm,322<br />
2013-4-11,44,38,33,32,28,26,92,73,53,29.86,29.79,29.74,10,10,8,24,14,31,0.00,7,,282<br />
2013-4-12,55,42,30,32,28,25,82,63,41,30.05,29.93,29.82,10,10,10,20,13,25,0.00,2,,304<br />
2013-4-13,68,49,32,47,37,29,89,64,40,30.06,29.91,29.64,10,10,8,16,5,24,0.00,3,,139<br />
2013-4-14,71,63,54,53,44,30,64,52,36,29.74,29.54,29.46,10,10,10,34,19,45,0.00,3,,210<br />
2013-4-15,53,48,43,42,32,26,93,56,39,30.01,29.87,29.73,10,10,10,15,7,21,0.11,7,Rain,12<br />
2013-4-16,46,44,41,36,31,28,70,60,48,30.14,30.09,30.01,10,10,10,16,10,22,0.00,8,Rain,51<br />
2013-4-17,48,46,44,48,44,37,100,91,73,30.07,29.81,29.66,10,6,1,18,9,24,0.63,8,Rain-Thunderstorm,19<br />
2013-4-18,39,37,35,39,32,25,100,81,62,29.99,29.79,29.63,10,8,1,26,20,36,0.00,8,Thunderstorm,310<br />
2013-4-19,55,42,30,29,25,21,79,55,32,30.12,30.02,29.96,10,10,10,22,15,29,0.00,3,,308<br />
2013-4-20,57,42,28,35,30,24,89,56,37,30.24,30.16,30.12,10,10,10,16,6,24,0.00,3,,108<br />
2013-4-21,69,56,44,43,40,35,76,56,40,30.19,30.13,30.08,10,10,10,20,11,25,0.00,3,,153<br />
2013-4-22,64,51,39,52,43,37,94,73,48,30.10,30.02,29.91,10,10,10,18,9,24,0.09,4,Rain,136<br />
2013-4-23,37,36,32,37,31,28,96,87,68,30.23,30.13,30.06,10,6,0,25,16,33,0.38,8,Fog-Rain-Snow,351<br />
2013-4-24,55,40,26,33,27,21,88,59,36,30.29,30.23,30.18,10,10,10,16,9,29,0.00,1,,272<br />
2013-4-25,70,50,30,39,35,28,89,55,27,30.31,30.23,30.12,10,10,10,16,7,23,0.00,0,,184<br />
2013-4-26,59,52,48,50,47,38,97,87,63,30.21,30.16,30.12,10,10,7,22,8,32,0.35,8,Rain-Thunderstorm,134<br />
2013-4-27,57,50,44,49,47,43,100,88,74,30.19,30.10,30.02,10,9,1,9,5,,0.13,6,Rain,61<br />
2013-4-28,77,58,39,56,46,38,100,86,46,30.02,29.93,29.76,10,4,0,18,6,23,0.00,0,Fog,188<br />
2013-4-29,87,69,51,61,57,50,96,64,39,29.79,29.68,29.58,10,10,10,21,12,28,0.00,0,,180<br />
2013-4-30,84,74,64,59,55,51,70,52,40,29.77,29.68,29.61,10,10,10,28,19,36,0.00,0,,178<br />
2013-5-1,75,58,41,56,45,35,82,67,49,30.23,30.03,29.77,10,10,10,28,12,36,0.00,5,Rain-Thunderstorm,19<br />
2013-5-2,42,38,33,38,34,27,96,87,60,30.46,30.39,30.25,10,6,1,26,18,37,0.89,8,Rain-Snow,358<br />
2013-5-3,48,42,36,36,31,27,87,69,48,30.35,30.12,29.94,10,10,10,24,14,32,0.02,6,Rain,342<br />
2013-5-4,48,40,35,44,39,34,100,89,79,30.07,29.95,29.86,10,7,2,17,14,29,0.17,8,Rain-Snow,351<br />
2013-5-5,55,50,44,48,45,43,100,87,74,30.16,30.10,30.06,10,7,2,14,11,18,0.02,8,Rain,341<br />
2013-5-6,69,60,50,53,50,46,94,78,54,30.13,30.09,30.02,10,9,6,12,7,,0.00,5,,356<br />
2013-5-7,75,58,42,56,48,42,100,83,41,30.09,30.04,29.96,10,5,0,12,1,,0.00,2,Fog,150<br />
2013-5-8,73,65,57,62,58,51,93,79,59,29.99,29.93,29.86,10,10,10,20,8,28,0.29,5,Rain-Thunderstorm,151<br />
2013-5-9,73,64,55,60,57,54,100,80,61,29.94,29.88,29.83,10,9,2,13,6,,0.02,3,Rain-Thunderstorm,288<br />
2013-5-10,69,60,50,55,50,46,97,76,49,30.07,30.01,29.94,10,9,6,15,9,23,0.01,5,,339<br />
2013-5-11,66,57,46,46,35,24,86,49,26,30.27,30.20,30.06,10,10,10,24,8,31,0.00,0,,345<br />
2013-5-12,69,50,35,43,33,25,82,53,27,30.30,30.22,30.13,10,10,10,12,3,,0.00,2,,187<br />
2013-5-13,80,62,45,57,48,41,86,61,37,30.14,30.05,29.91,10,10,10,13,6,20,0.00,0,,152<br />
2013-5-14,93,77,63,57,51,46,73,44,21,29.90,29.82,29.77,10,10,10,24,13,34,0.00,0,,206<br />
2013-5-15,87,75,64,64,59,53,90,60,43,29.86,29.82,29.78,10,10,10,18,12,26,0.00,0,,190<br />
2013-5-16,80,70,60,63,61,58,100,79,50,29.90,29.85,29.78,10,9,5,13,5,,0.00,4,,151<br />
2013-5-17,80,69,59,63,61,57,100,85,54,29.94,29.89,29.83,10,7,0,9,5,,0.00,4,Fog,143<br />
2013-5-18,82,72,61,72,66,59,94,79,67,29.90,29.81,29.69,10,9,7,16,8,23,0.00,4,,132<br />
2013-5-19,82,70,60,69,62,57,96,81,62,29.84,29.66,29.49,10,8,1,45,14,58,0.42,4,Rain-Thunderstorm,156<br />
2013-5-20,81,68,55,64,57,51,100,72,38,29.74,29.68,29.61,10,10,7,16,7,20,0.00,1,,202<br />
2013-5-21,73,64,54,52,50,48,86,63,44,29.78,29.73,29.70,10,10,10,18,11,26,0.00,0,,264<br />
2013-5-22,70,60,52,51,49,46,86,70,53,29.97,29.84,29.75,10,10,10,16,7,24,0.00,4,,308<br />
2013-5-23,69,58,48,54,51,46,93,75,58,30.20,30.12,29.97,10,10,10,12,6,23,0.00,3,,17<br />
2013-5-24,75,60,48,54,51,47,97,67,44,30.27,30.20,30.09,10,10,10,20,8,30,0.00,2,,128<br />
2013-5-25,82,73,64,64,61,54,84,69,50,30.11,30.05,29.96,10,10,10,21,12,31,0.00,2,,170<br />
2013-5-26,84,76,69,69,66,63,87,74,60,30.01,29.94,29.84,10,10,10,18,13,25,0.00,4,,174<br />
2013-5-27,82,72,62,71,65,61,100,87,65,29.89,29.79,29.61,10,7,1,23,12,30,1.51,6,Rain,112<br />
2013-5-28,81,76,71,72,68,66,84,77,71,29.75,29.68,29.62,10,10,10,20,11,30,0.00,7,,170<br />
2013-5-29,81,76,66,68,66,61,84,74,65,29.75,29.68,29.57,10,10,10,26,15,39,0.02,5,Rain,161<br />
2013-5-30,75,68,62,66,62,58,96,89,68,29.73,29.66,29.59,10,8,1,15,8,18,0.66,5,Rain-Thunderstorm,182<br />
2013-5-31,80,70,62,69,64,57,100,88,69,29.75,29.69,29.64,10,9,2,18,7,30,0.67,5,Rain-Thunderstorm,133<br />
2013-6-1,69,64,59,65,53,47,90,66,58,29.99,29.84,29.72,10,10,10,20,11,28,0.00,4,,301<br />
2013-6-2,66,59,50,51,48,47,93,69,51,30.12,30.06,30.00,10,10,10,15,10,17,0.00,5,,359<br />
2013-6-3,75,60,46,57,51,44,93,71,48,30.06,29.96,29.85,10,10,10,18,7,24,0.00,0,,135<br />
2013-6-4,78,70,63,65,61,56,90,77,60,29.95,29.89,29.82,10,10,10,15,10,,0.00,2,,143<br />
2013-6-5,69,65,59,65,62,57,100,89,75,29.99,29.95,29.91,10,7,2,16,4,20,0.14,6,Rain,10<br />
2013-6-6,75,65,55,57,53,50,97,68,41,29.98,29.95,29.92,10,10,10,13,5,20,0.00,3,,339<br />
2013-6-7,77,63,51,55,51,47,89,64,37,30.02,29.96,29.90,10,10,10,10,5,,0.00,1,,7<br />
2013-6-8,82,68,54,62,56,49,94,69,44,29.92,29.83,29.71,10,9,4,23,10,32,0.58,3,Rain-Thunderstorm,168<br />
2013-6-9,82,72,62,62,56,49,94,65,31,29.85,29.81,29.76,10,10,5,22,9,33,0.17,2,Rain,271<br />
2013-6-10,88,71,55,69,60,54,93,66,39,29.88,29.84,29.77,10,10,10,12,3,,0.00,0,,141<br />
2013-6-11,96,82,70,69,64,58,87,58,29,29.86,29.80,29.75,10,10,10,28,11,33,0.00,0,,171<br />
2013-6-12,93,84,75,70,67,58,74,57,44,29.94,29.78,29.72,10,10,10,22,15,32,0.00,0,,238<br />
2013-6-13,84,72,60,62,58,53,78,60,46,30.06,30.01,29.95,10,10,10,15,8,,0.00,0,,40<br />
2013-6-14,93,78,64,72,67,61,87,68,48,29.99,29.91,29.82,10,10,10,20,9,26,0.00,1,,145<br />
2013-6-15,88,78,68,72,68,65,90,78,48,29.98,29.92,29.86,10,9,0,15,9,29,0.64,3,Fog-Rain-Thunderstorm,174<br />
2013-6-16,84,74,66,71,68,64,94,81,63,29.98,29.94,29.88,10,9,4,9,3,,0.01,5,,67<br />
2013-6-17,82,74,66,70,67,64,94,81,56,30.02,29.94,29.87,10,9,2,13,5,21,0.33,4,Rain,85<br />
2013-6-18,87,74,64,66,63,61,90,75,48,30.06,30.00,29.97,10,9,1,25,6,33,0.53,2,Rain,118<br />
2013-6-19,87,74,63,68,63,59,93,69,40,30.02,29.97,29.91,10,10,10,14,6,21,0.01,0,,146<br />
2013-6-20,91,79,68,72,68,63,84,69,54,29.96,29.91,29.84,10,10,10,22,11,34,0.00,1,,153<br />
2013-6-21,91,83,75,72,69,65,81,65,48,29.92,29.89,29.84,10,10,10,20,13,30,0.00,0,,173<br />
2013-6-22,91,83,75,69,67,65,74,60,45,29.95,29.88,29.81,10,10,10,20,12,34,0.00,0,,174<br />
2013-6-23,91,82,75,72,69,66,83,68,48,29.93,29.85,29.79,10,10,7,28,13,33,0.01,2,Rain,159<br />
2013-6-24,89,82,75,69,67,63,74,60,48,29.90,29.85,29.78,10,10,10,25,15,40,0.00,0,,178<br />
2013-6-25,89,81,73,72,69,66,90,68,52,29.84,29.75,29.67,10,10,7,24,15,36,0.13,2,Rain,185<br />
2013-6-26,97,85,73,72,68,60,85,60,29,29.87,29.79,29.69,10,10,10,12,8,,0.00,0,,282<br />
2013-6-27,86,78,71,76,69,66,90,78,56,29.98,29.90,29.80,10,10,2,18,4,25,0.06,2,Rain-Thunderstorm,60<br />
2013-6-28,88,76,64,69,62,54,93,63,34,29.96,29.92,29.88,10,10,9,18,8,24,0.01,1,,325<br />
2013-6-29,86,74,64,58,55,49,73,53,29,29.91,29.87,29.83,10,10,10,29,13,37,0.00,1,,329<br />
2013-6-30,80,68,57,56,54,51,87,58,38,30.04,29.98,29.91,10,10,10,16,8,21,0.00,1,,359<br />
2013-7-1,82,68,55,56,51,46,87,55,28,30.13,30.09,30.05,10,10,7,15,7,22,0.00,1,,3<br />
2013-7-2,82,68,55,57,52,48,87,57,29,30.13,30.09,30.05,10,10,10,10,4,20,0.00,0,,12<br />
2013-7-3,86,70,57,60,54,48,84,59,29,30.08,30.03,29.98,10,9,2,20,4,31,0.14,2,Rain-Thunderstorm,188<br />
2013-7-4,88,72,55,57,54,50,90,57,29,30.03,29.98,29.92,10,10,10,13,4,16,0.00,0,,156<br />
2013-7-5,91,78,64,61,58,55,78,52,29,29.96,29.91,29.86,10,10,10,16,9,23,0.00,0,,158<br />
2013-7-6,84,76,68,64,62,59,76,61,48,29.92,29.89,29.86,10,10,8,17,10,25,0.01,2,Rain-Thunderstorm,163<br />
2013-7-7,93,81,71,67,64,61,78,56,44,29.94,29.90,29.87,10,10,8,21,11,31,0.05,2,Rain,174<br />
2013-7-8,98,86,73,68,65,61,84,52,31,29.99,29.96,29.92,10,10,10,17,10,23,0.00,0,Rain,190<br />
2013-7-9,104,90,78,71,68,64,71,52,28,29.98,29.89,29.81,10,10,10,24,11,36,0.00,0,,190<br />
2013-7-10,93,83,73,71,64,55,68,54,28,30.02,29.97,29.87,10,10,10,22,11,39,0.00,2,Rain,14<br />
2013-7-11,91,78,66,62,59,56,84,55,32,30.08,30.01,29.95,10,10,10,13,5,,0.00,0,,105<br />
2013-7-12,95,80,66,68,63,57,73,56,41,30.00,29.97,29.91,10,10,10,17,9,22,0.00,0,,129<br />
2013-7-13,91,80,71,71,64,57,63,55,50,29.99,29.96,29.90,10,10,10,12,8,,0.00,1,,134<br />
2013-7-14,90,78,68,65,59,53,87,56,31,30.09,30.01,29.94,10,10,5,17,9,23,0.07,2,Rain,110<br />
2013-7-15,91,77,64,66,62,57,87,59,37,30.16,30.12,30.07,10,10,8,16,6,23,0.00,2,,117<br />
2013-7-16,93,81,69,67,64,60,87,59,34,30.24,30.20,30.16,10,10,10,9,2,,0.00,2,,157<br />
2013-7-17,95,82,69,68,65,61,87,60,32,30.30,30.24,30.17,10,10,10,13,3,17,0.00,1,,148<br />
2013-7-18,97,83,69,66,64,61,81,55,31,30.18,30.09,29.97,10,10,10,16,4,22,0.00,0,,202<br />
2013-7-19,99,84,71,72,65,61,90,58,30,29.98,29.92,29.83,10,10,2,14,7,22,0.44,2,Rain-Thunderstorm,223<br />
2013-7-20,91,80,70,72,69,64,94,80,43,29.94,29.90,29.83,10,10,4,13,5,16,0.17,3,Rain-Thunderstorm,130<br />
2013-7-21,87,78,69,70,68,66,93,76,53,29.91,29.86,29.79,10,10,7,9,5,,0.00,3,,181<br />
2013-7-22,93,80,70,72,69,64,90,69,41,29.84,29.79,29.75,10,10,9,15,5,21,0.00,0,,174<br />
2013-7-23,87,79,71,71,68,64,93,75,51,29.94,29.86,29.79,10,10,6,20,6,28,0.01,1,Rain,28<br />
2013-7-24,89,76,64,62,58,53,78,56,31,30.04,29.99,29.93,10,10,10,10,6,16,0.00,0,,25<br />
2013-7-25,82,73,64,71,65,59,91,77,54,30.07,30.03,29.99,10,10,8,10,4,,0.09,3,Rain,131<br />
2013-7-26,88,77,66,69,63,51,93,67,39,30.06,30.02,29.96,10,10,6,14,5,23,0.04,4,Rain,3<br />
2013-7-27,71,62,55,57,55,51,90,74,58,30.12,30.06,29.99,10,10,10,9,5,,0.03,4,Rain,307<br />
2013-7-28,72,66,59,59,55,48,90,72,43,30.06,30.04,30.02,10,10,10,8,2,,0.02,6,Rain,145<br />
2013-7-29,71,66,61,68,64,59,94,90,87,30.06,30.00,29.93,10,6,2,14,7,,1.22,8,Rain-Thunderstorm,107<br />
2013-7-30,79,74,69,71,69,66,94,87,74,30.10,30.00,29.96,10,8,1,8,3,,0.00,7,,7<br />
2013-7-31,87,75,64,69,65,63,100,78,49,30.14,30.09,30.03,10,8,0,8,3,,0.00,3,Fog,2<br />
2013-8-1,89,76,64,67,65,61,90,69,43,30.10,30.03,29.91,10,10,5,12,3,,0.01,0,,159<br />
2013-8-2,87,76,64,75,69,60,94,79,62,30.00,29.89,29.83,10,9,4,15,8,22,0.58,6,Rain-Thunderstorm,97<br />
2013-8-3,82,77,72,71,69,68,91,79,66,30.10,30.02,29.91,10,10,9,10,6,,0.00,6,Rain,76<br />
2013-8-4,75,70,68,71,67,64,94,87,76,30.14,30.07,30.01,10,9,4,10,6,,0.38,8,Rain-Thunderstorm,110<br />
2013-8-5,84,76,69,73,70,66,94,84,66,30.01,29.92,29.81,10,9,1,7,5,,0.00,6,,105<br />
2013-8-6,89,78,70,75,72,68,94,86,63,29.87,29.83,29.77,10,6,0,15,5,22,0.92,4,Fog-Rain-Thunderstorm,148<br />
2013-8-7,87,78,69,73,71,65,94,81,58,29.95,29.89,29.77,10,9,2,21,8,26,0.90,4,Rain-Thunderstorm,192<br />
2013-8-8,72,70,68,67,65,62,87,82,78,30.01,29.96,29.89,10,10,10,9,5,,0.05,5,Rain,50<br />
2013-8-9,75,70,64,66,64,61,90,79,62,30.12,30.04,29.99,10,10,10,8,2,,0.00,5,,54<br />
2013-8-10,84,72,61,66,62,57,93,71,40,30.19,30.13,30.08,10,10,7,9,3,,0.01,0,,79<br />
2013-8-11,86,74,62,68,64,58,87,71,49,30.13,30.07,30.00,10,10,9,9,4,,0.00,0,,150<br />
2013-8-12,84,75,66,70,66,63,94,80,55,30.06,30.01,29.96,10,9,1,24,7,34,0.93,4,Rain,5<br />
2013-8-13,81,74,64,65,62,58,90,72,47,30.12,30.07,30.01,10,10,9,10,4,,0.00,0,,44<br />
2013-8-14,79,70,61,62,60,57,90,74,50,30.18,30.13,30.07,10,10,10,10,4,,0.01,1,,117<br />
2013-8-15,75,68,62,61,58,56,81,73,57,30.10,30.06,29.99,10,10,10,18,7,23,0.00,5,Rain,125<br />
2013-8-16,77,70,62,60,57,55,81,69,51,30.15,30.11,30.05,10,10,10,10,6,16,0.00,5,,103<br />
2013-8-17,79,66,55,58,55,52,90,69,45,30.19,30.15,30.10,10,10,10,10,2,,0.00,1,,103<br />
2013-8-18,82,68,54,62,58,51,93,70,49,30.17,30.11,30.05,10,10,10,10,3,,0.00,1,,135<br />
2013-8-19,84,72,61,66,63,58,90,71,49,30.10,30.04,29.98,10,10,7,15,5,21,0.00,1,,158<br />
2013-8-20,88,78,68,67,65,63,87,68,46,30.04,30.00,29.96,10,10,10,15,8,24,0.00,0,,176<br />
2013-8-21,90,78,68,70,66,62,81,66,46,30.08,30.01,29.97,10,10,2,13,8,,0.00,0,,177<br />
2013-8-22,89,79,69,72,68,65,91,75,50,30.09,30.03,29.99,10,10,7,8,4,,0.00,0,,159<br />
2013-8-23,91,80,68,70,68,65,91,70,44,30.06,30.02,29.98,10,10,6,13,5,18,0.00,0,,134<br />
2013-8-24,91,81,71,71,69,66,84,68,48,30.10,30.06,30.01,10,10,10,15,9,21,0.00,0,,158<br />
2013-8-25,93,81,71,72,69,67,87,69,45,30.17,30.12,30.09,10,10,7,14,9,18,0.00,0,,167<br />
2013-8-26,93,81,69,70,68,67,93,67,42,30.13,30.08,30.02,10,10,5,18,8,22,0.00,0,,183<br />
2013-8-27,93,82,71,68,65,59,87,61,32,30.04,30.00,29.96,10,10,10,16,9,24,0.00,0,,198<br />
2013-8-28,91,80,68,71,67,64,90,68,45,30.04,30.00,29.97,10,10,10,12,7,20,0.00,0,,194<br />
2013-8-29,96,84,73,72,70,69,87,68,43,30.01,29.97,29.91,10,10,10,12,7,16,0.00,0,,166<br />
2013-8-30,99,85,72,71,68,64,84,61,33,29.94,29.88,29.81,10,10,10,12,7,,0.00,0,,201<br />
2013-8-31,95,82,72,74,70,65,91,70,39,29.89,29.81,29.77,10,10,10,12,5,17,0.00,1,Rain,134<br />
2013-9-1,89,78,64,71,66,59,91,72,46,29.97,29.85,29.73,10,10,6,17,6,29,0.21,1,Rain-Thunderstorm,32<br />
2013-9-2,82,71,60,61,59,56,93,69,42,30.07,30.01,29.96,10,10,10,9,5,,0.00,0,,360<br />
2013-9-3,87,70,54,61,55,52,93,65,32,30.10,30.05,30.01,10,10,10,8,2,,0.00,0,,120<br />
2013-9-4,89,72,55,62,57,52,89,64,32,30.17,30.10,30.05,10,10,10,9,2,,0.00,0,,132<br />
2013-9-5,91,76,62,62,59,57,84,61,33,30.19,30.12,30.09,10,10,10,8,3,,0.00,0,,121<br />
2013-9-6,93,78,66,66,63,60,81,61,39,30.11,30.04,29.95,10,10,10,14,6,18,0.00,0,,156<br />
2013-9-7,99,84,70,68,65,63,78,57,33,29.97,29.92,29.86,10,10,10,13,8,22,0.00,0,,184<br />
2013-9-8,102,86,71,67,65,61,81,53,26,29.88,29.85,29.80,10,10,10,14,8,18,0.00,0,,194<br />
2013-9-9,97,84,72,64,61,55,71,50,27,29.91,29.87,29.84,10,10,10,21,10,29,0.00,0,,196<br />
2013-9-10,96,83,70,64,62,60,73,52,31,30.04,29.98,29.91,10,10,10,20,10,26,0.00,0,,188<br />
2013-9-11,96,82,68,68,62,58,78,56,31,30.11,30.06,30.00,10,10,10,21,6,25,0.00,2,,202<br />
2013-9-12,86,77,66,70,63,51,93,69,43,30.19,30.12,30.05,10,10,9,17,7,,0.03,4,Rain,360<br />
2013-9-13,77,66,55,50,47,45,77,52,33,30.19,30.12,30.06,10,10,10,9,4,16,0.00,0,,51<br />
2013-9-14,81,66,50,52,49,46,86,57,33,30.09,30.01,29.93,10,10,10,13,6,22,0.00,0,,146<br />
2013-9-15,89,74,62,66,59,51,94,69,43,30.16,30.01,29.90,10,9,3,18,9,24,0.30,4,Rain,47<br />
2013-9-16,62,61,60,61,58,57,94,91,87,30.25,30.19,30.14,10,5,1,14,9,21,0.79,8,Rain,72<br />
2013-9-17,77,68,60,67,62,59,100,90,69,30.18,30.09,29.93,10,5,2,17,7,22,0.62,6,Rain-Thunderstorm,139<br />
2013-9-18,91,78,66,67,66,65,93,68,45,29.95,29.85,29.76,10,9,4,22,11,33,0.00,0,,176<br />
2013-9-19,93,80,68,70,66,64,94,74,39,29.97,29.85,29.71,10,9,2,26,12,36,0.16,4,Rain-Thunderstorm,241<br />
2013-9-20,73,63,53,61,49,44,84,62,35,30.08,30.01,29.93,10,10,10,15,9,25,0.00,0,,346<br />
2013-9-21,78,62,48,53,49,45,89,66,38,30.05,29.98,29.90,10,10,10,7,2,,0.00,0,,138<br />
2013-9-22,79,64,51,52,50,46,89,64,35,29.97,29.90,29.84,10,10,10,15,7,22,0.00,0,,143<br />
2013-9-23,79,66,52,54,50,47,86,61,34,29.89,29.81,29.73,10,10,10,22,10,30,0.00,0,,145<br />
2013-9-24,71,64,57,59,55,52,87,71,60,29.87,29.81,29.73,10,10,10,17,9,22,0.00,6,,277<br />
2013-9-25,81,66,53,61,57,51,96,75,47,29.91,29.85,29.78,10,9,4,12,5,20,0.00,0,,85<br />
2013-9-26,90,74,60,59,58,55,87,62,31,29.87,29.82,29.77,10,10,10,23,11,31,0.00,0,,144<br />
2013-9-27,88,77,66,60,58,55,76,55,33,29.92,29.86,29.80,10,10,10,23,14,29,0.00,0,,152<br />
2013-9-28,75,62,50,65,55,46,90,76,42,30.10,29.92,29.75,10,9,3,21,12,31,0.21,5,Rain,274<br />
2013-9-29,75,58,42,52,45,40,93,69,34,30.12,30.04,29.94,10,9,2,9,2,,0.01,0,,139<br />
2013-9-30,80,62,44,54,47,41,96,68,32,29.94,29.87,29.81,10,10,3,14,4,17,0.00,0,,163<br />
2013-10-1,84,67,52,63,58,50,93,75,49,29.95,29.90,29.83,10,10,5,13,5,18,0.00,0,,161<br />
